brand_id,barcode,category,categoryCode,cpg,name,topBrand,brandCode,cpg_ref
5ffe35eabe37ce5e01754c48,511111719397,Baking,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466250,0.0,TEST BRANDCODE @1610495466250,Cogs
57ebc28be4b0ac389136a344,511111501985,Condiments & Sauces,,559c2234e4b06aca36af13c6,Miracle Whip,0.0,KRAFT MIRACLE WHIP,Cogs
58b59989e4b0857c2ddb7255,511111400998,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Redd's Wicked,0.0,,Cogs
5f403232be37ce5f78d9ed19,511111015697,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598042674173,,TEST BRANDCODE @1598042674173,Cogs
5f493e72be37ce64d0ae36c4,511111216094,Baking,BAKING,5f493e72be37ce64d0ae36c2,test brand @1598635634796,,TEST BRANDCODE @1598635634796,Cogs
5a5d257fe4b06ba572cf24a3,511111300212,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Sheaf Stout,,SHEAF STOUT,Cogs
585a963ce4b03e62d1ce0e78,511111001768,Snacks,,5332f5fbe4b03c9a25efd0ba,Cheetos,1.0,CHEETOS,Cogs
5fb82a68be37ce522e165ce6,511111217817,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Nature's Harvest,0.0,NATURES HARVEST,Cogs
5d6415d5a3a018514994f429,511111605058,Magazines,,5d5d4fd16d5f3b23d1bc7905,Health Magazine,,511111605058,Cogs
5332fa7ae4b03c9a25efd229,511111402961,,,5332f5ebe4b03c9a25efd0a8,Fanta,,,Cpgs
5f494c5e04db711dd8fe87e4,511111216148,Baking,BAKING,5f494c5d04db711dd8fe87e2,test brand @1598639198570,,TEST BRANDCODE @1598639198570,Cogs
5f772951be37ce6b592e90d0,511111316763,Baking,BAKING,5f772951be37ce6b592e90cf,test brand @1601644881253,,,Cogs
5f504ac2be37ce0b793c9415,511111616467,Baking,BAKING,5f504ac2be37ce0b793c9411,test brand @1599097538609,,TEST BRANDCODE @1599097538609,Cogs
5bd201cc965c7d66d92731ee,511111704706,Household,,550b2565e4b001d5e9e4146f,Scott,0.0,SCOTT,Cogs
5fd2a0bfbe37ce49eb72c0f1,511111218135,Baking,BAKING,5fd2a0bfbe37ce49eb72c0ef,test brand @1607639231674,0.0,TEST BRANDCODE @1607639231674,Cogs
5daf3507a60b87376833e35c,511111505921,Health & Wellness,,5332f5f3e4b03c9a25efd0ae,EPIC™,,EPIC,Cogs
58861c7e4e8d0d20bc42c4de,511111901426,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Grolsch Lager,0.0,GROLSCH,Cogs
5f9770c0be37ce03d08a2d88,511111417101,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1603760320407,,TEST BRANDCODE @1603760320407,Cogs
5a5e32c3e4b06ba572cf24aa,511111400042,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Magnum,,MAGNUM,Cogs
5f99f71bbe37ce13da9eade9,511111817147,Baking,BAKING,5f99f71bbe37ce13da9eade6,test brand @1603925787411,,TEST BRANDCODE @1603925787411,Cogs
5ffe35eabe37ce5e01754c4a,511111819417,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610495466861,0.0,TEST BRANDCODE @1610495466861,Cogs
5ffe3682be37ce5e01754c55,511111519430,Baking,BAKING,5ffe3681be37ce5e01754c54,test brand @1610495618015,0.0,,Cogs
5ffe347ebe37ce5e01754c41,511111819349,Baking,BAKING,5ffe347ebe37ce5e01754c3d,test brand @1610495102526,0.0,TEST BRANDCODE @1610495102526,Cogs
5ffe347ebe37ce5e01754c40,511111619338,Baking,BAKING,5ffe347ebe37ce5e01754c3d,test brand @1610495102491,0.0,TEST BRANDCODE @1610495102491,Cogs
5ffe3480be37ce5e01754c44,511111519362,Baking,BAKING,5ffe3480be37ce5e01754c43,test brand @1610495104441,0.0,,Cogs
5ffe35eabe37ce5e01754c46,511111019374,Baking,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466174,0.0,TEST BRANDCODE @1610495466175,Cogs
5ffe35f9be37ce5e01754c4c,511111019428,Baking,BAKING,5ffe35f9be37ce5e01754c4b,test brand @1610495481412,0.0,,Cogs
5ffe347fbe37ce5e01754c42,511111319351,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610495103255,0.0,TEST BRANDCODE @1610495103255,Cogs
5ffe35eabe37ce5e01754c49,511111319405,Baking,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466285,0.0,TEST BRANDCODE @1610495466285,Cogs
5ff768e3be37ce1e961f32a0,511111118886,Baking,BAKING,5ff768e3be37ce1e961f329f,test brand @1610049763071,0.0,,Cogs
5ff768d4be37ce1e961f329b,511111718840,Baking,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748118,0.0,TEST BRANDCODE @1610049748118,Cogs
5ff768d4be37ce1e961f329d,511111418863,Baking,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748181,0.0,TEST BRANDCODE @1610049748181,Cogs
5ff768d4be37ce1e961f329c,511111218852,Baking,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748154,0.0,TEST BRANDCODE @1610049748154,Cogs
5ff768d4be37ce1e961f329e,511111918875,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610049748724,0.0,TEST BRANDCODE @1610049748724,Cogs
5ff77857be37ce58ce50083a,511111618898,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719706,0.0,TEST BRANDCODE @1610053719707,Cogs
5fd7f2b3be37ce733975586c,511111518327,Baking,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891932,0.0,TEST BRANDCODE @1607987891932,Cogs
5fd7f2b3be37ce733975586b,511111318316,Baking,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891893,0.0,TEST BRANDCODE @1607987891893,Cogs
5fd7f2b3be37ce733975586a,511111818304,Baking,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891852,0.0,TEST BRANDCODE @1607987891852,Cogs
5fd7f2b8be37ce733975586f,511111218340,Baking,BAKING,5fd7f2b8be37ce733975586e,test brand @1607987896065,0.0,,Cogs
5fd7f2b4be37ce733975586d,511111018339,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607987892540,0.0,TEST BRANDCODE @1607987892541,Cogs
5fd3acb6be37ce0d9386bb3f,511111618171,Baking,BAKING,5fd3acb5be37ce0d9386bb3e,test brand @1607707829961,0.0,TEST BRANDCODE @1607707829962,Cogs
5332fa7be4b03c9a25efd22b,511111702948,,,5332f5ebe4b03c9a25efd0a8,Diet Cherry Coke,,,Cpgs
58861c7e4e8d0d20bc42c4e0,511111701415,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Killians,0.0,KILLIAN'S,Cogs
5332f775e4b03c9a25efd127,511111403630,,,5332f5f3e4b03c9a25efd0ae,Cheerios,,,Cpgs
581ce962e4b058c71f74c443,511111301813,,,581ce8d5e4b058c71f74c442,.,,,Cpgs
5332fa08e4b03c9a25efd1d8,511111903130,,,5332f5f2e4b03c9a25efd0aa,Frosted Flakes,,,Cpgs
5f3d6f44be37ce4ddbb1bb3b,511111715481,Baking,BAKING,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700880,,TEST BRANDCODE @1597861700880,Cogs
5f628235be37ce78e6e2efb1,511111616696,Baking,BAKING,5f628235be37ce78e6e2efb0,test brand @1600291381675,,,Cogs
58b5988ce4b0857c2ddb7252,511111301028,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Henry's Hard Sparkling,0.0,,Cogs
5f3ff200be37ce1c81aa1e0b,511111115595,Baking,BAKING,5f3ff200be37ce1c81aa1e0a,test brand @1598026240846,,,Cogs
57ebc125e4b0ac389136a33b,511111302063,Grocery,,559c2234e4b06aca36af13c6,Kraft Macaroni & Cheese,0.0,,Cogs
5332f7c8e4b03c9a25efd148,511111403401,,,5332f5f3e4b03c9a25efd0ae,Cascadian Farm,,,Cpgs
57ebc2c8e4b0ac389136a349,511111901938,Grocery,,559c2234e4b06aca36af13c6,Shake N' Bake,0.0,KRAFT SHAKE 'N BAKE,Cogs
588ba032e4b02187f85cdadc,511111401087,Condiments & Sauces,,559c2234e4b06aca36af13c6,HP Sauce,0.0,HP,Cogs
5f493665be37ce52f8314fca,511111815891,Baking,BAKING,5f493665be37ce52f8314fc9,test brand @1598633573683,,,Cogs
5dc0773ea60b873d6b0666ce,511111206262,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Drumstick™ Cereal,,DRUMSTICK CEREAL,Cogs
5da60649a60b87376833e34b,511111105602,Health & Wellness,,53e10d6368abd3c7065097cc,ALEVE® D SINUS & COLD,,ALEVE D SINUS & COLD,Cogs
580dff84e4b0f32b2de2137f,511111601883,Dairy,,559c2234e4b06aca36af13c6,Cheez Whiz,0.0,CHEEZ WHIZ,Cogs
5fcff305be37ce6d53dfc688,511111818021,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607463685522,0.0,TEST BRANDCODE @1607463685522,Cogs
5d66961cee7f2d201c7281cc,511111812449,Magazines,,5c4f20b01b4181298aacffc1,Test brand1,1.0,,Cogs
57d957f2e4b0ac389136a2b4,511111502371,Frozen,,559c2234e4b06aca36af13c6,Cool Whip,0.0,COOL WHIP,Cogs
5daf59751dda2c3e1416ae99,511111006022,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Trix™,,TRIX,Cogs
5da60859a60b87376833e352,511111405740,Health & Wellness,,5d9b4f591dda2c6225a284aa,Flintstones™ Vitamins,0.0,FLINTSTONES,Cogs
5fb81935be37ce522e165cda,511111217695,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Absolut® Grapefruit,0.0,ABSOLUT® GRAPEFRUIT,Cogs
5fb6d726be37ce522e165cc0,511111317432,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Altos®,0.0,ALTOS,Cogs
5fb800f1be37ce522e165ccb,511111417545,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Del Maguey® Vida,0.0,DEL MAGUEY ,Cogs
5fb80b63be37ce522e165cd1,511111917601,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Jameson® Black Barrel ,0.0,JAMESON® BLACK BARREL ,Cogs
5fb808a1be37ce522e165ccf,511111817581,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Jameson® ,0.0,JAMESON,Cogs
5fb7e62dbe37ce522e165cc3,511111217466,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Monkey 47®,0.0,MONKEY 47,Cogs
5fb80d7cbe37ce522e165cd2,511111417613,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Malibu® Original,0.0,MALIBU,Cogs
5fb7e962be37ce522e165cc6,511111417491,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Lillet®,0.0,LILLET,Cogs
5d642de76d5f3b23d1bc7911,511111705161,Magazines,,5d5d4fd16d5f3b23d1bc7905,Traditional Home,,511111705161,Cogs
57c0827de4b0718ff5fcb037,511111902461,Baby,,5332f7a7e4b03c9a25efd134,Antarctica,1.0,AMP2,Cogs
5f3d6f44be37ce4ddbb1bb3d,511111815501,Baking,BAKING,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700940,,TEST BRANDCODE @1597861700940,Cogs
5fa1c567be37ce402c4618f0,511111717195,Baking,BAKING,5fa1c567be37ce402c4618ef,test brand @1604437351567,0.0,TEST BRANDCODE @1604437351567,Cogs
5332fa03e4b03c9a25efd1d5,511111603153,,,53e10d6368abd3c7065097cc,Fruit Flavored Snacks,,,Cpgs
5a8c3577e4b07f0a2dac8945,511111404163,Snacks,,5a734034e4b0d58f376be874,Kelsen,0.0,KELSEN,Cogs
5da60932a60b87376833e356,511111405818,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAY® KIDS AND TEENS,,511111405818,Cogs
5da606581dda2c3e1416ae85,511111605614,Health & Wellness,,53e10d6368abd3c7065097cc,ALEVE® DIRECT THERAPY PAIN RELIEF DEVICES,,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES,Cogs
5a5d1ba9e4b0db471c2d0422,511111600404,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Colorado Native,,COLORADO NATIVE,Cogs
585a9714e4b03e62d1ce0e92,511111801528,Beverages,,5332f5fbe4b03c9a25efd0ba,SoBe,,SOBE,Cogs
57ebc026e4b0ac389136a338,511111502098,Dairy,,559c2234e4b06aca36af13c6,Knudsen,0.0,KNUDSEN,Cogs
5da608a8a60b87376833e353,511111105763,Health & Wellness,,53e10d6368abd3c7065097cc,MiraLAX® Laxatives,,511111105763,Cogs
5fcda47cbe37ce688e08b0c3,511111317920,Baking,BAKING,5fcda47cbe37ce688e08b0c2,test brand @1607312508610,0.0,,Cogs
5d66dda06d5f3b6188d4f050,511111005421,Magazines,,5d5d4fd16d5f3b23d1bc7905,Pillsbury Magazine,,511111005421,Cogs
585a9637e4b03e62d1ce0e77,511111501770,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Cap'n Crunch,1.0,CAP'N CRUNCH,Cogs
5332fa79e4b03c9a25efd226,511111602996,,,5332f5ebe4b03c9a25efd0a8,Mello Yello,,,Cpgs
5fb82359be37ce522e165ce1,511111917762,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Mrs Baird's ,0.0,MRS BAIRD'S,Cogs
592486bfe410d61fcea3d13f,511111500667,Personal Care,PERSONAL_CARE,5332f5f6e4b03c9a25efd0b4,TRESEMME,0.0,TRESEMME,Cogs
552ecca1e4b02ff29f99b215,511111202721,,,5459429be4b0bfcb1e864082,Top Care,,,Cpgs
5a5e3615e4b06ba572cf24ab,511111700029,Beverages,,5332f5fbe4b03c9a25efd0ba,PURE LEAF Iced Tea Beverages,0.0,PURE LEAF Iced Tea Beverages,Cogs
5e5ff1f7ee7f2d0b35b2a18e,511111414049,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,ONE A DAY® KIDS,,ONE A DAY KIDS,Cogs
585a967fe4b03e62d1ce0e80,511111801689,Snacks,,5332f5fbe4b03c9a25efd0ba,Lay's Kettle Cooked,1.0,,Cogs
5f513ea1be37ce21f1287c02,511111416500,Baking,BAKING,5f513ea0be37ce21f1287c01,test brand @1599159968998,,TEST BRANDCODE @1599159968998,Cogs
5d66dd526d5f3b6188d4f04f,511111805410,Beverages,,5332f5fbe4b03c9a25efd0ba,LIFEWTR,0.0,LIFEWTR,Cogs
5d6412f86d5f3b23d1bc7909,511111804994,Magazines,,5d5d4fd16d5f3b23d1bc7905,Eating Well Magazine,,511111804994,Cogs
5332f608e4b03c9a25efd0c1,511111903901,,,53e10d6368abd3c7065097cc,Sierra Mist,,,Cpgs
5c49d161f0276e7719673719,511111904731,Baby,,59b96571e4b0bf7c7980588b,SIMILAC,,SIMILAC,Cogs
5da60843a60b87376833e351,511111205739,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Coricidin® HBP,0.0,CORICIDIN HBP,Cogs
5f7ba648be37ce23081c528e,511111716921,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1601939016290,,TEST BRANDCODE @1601939016290,Cogs
5a5d29fde4b0db471c2d0433,511111400110,Beauty & Personal Care,,53e10d6368abd3c7065097cc,Badedas,,BADEDAS,Cogs
54594387e4b0bfcb1e864083,511111902744,,,5459429be4b0bfcb1e864082,Shurfine,,,Cpgs
585a96d2e4b03e62d1ce0e89,511111001607,Beverages,,5332f5fbe4b03c9a25efd0ba,Pepsi Diet,0.0,,Cogs
5332f9fee4b03c9a25efd1d0,511111803164,,,5332f5f2e4b03c9a25efd0aa,Apple Jacks/Cinnamon Jacks,,,Cpgs
5332fa73e4b03c9a25efd21c,511111703051,,,5332f5ebe4b03c9a25efd0a8,Diet Coke,,,Cpgs
5fa98944be37ce239d107103,511111617297,Baking,BAKING,5fa98944be37ce239d1070ff,test brand @1604946244876,0.0,TEST BRANDCODE @1604946244876,Cogs
5332f7afe4b03c9a25efd13d,511111203483,,,5332f7a7e4b03c9a25efd134,Shock Top,,,Cpgs
5d540e65a3a018514994f41f,511111404880,Frozen,,559c2234e4b06aca36af13c6,Benihana Frozen Entrees,,BENIHANA,Cogs
5daf46261dda2c3e1416ae96,511111905967,Dairy,,5332f5f3e4b03c9a25efd0ae,Mountain High™,,MOUNTAIN HIGH,Cogs
585a972de4b03e62d1ce0e96,511111001485,Snacks,,5332f5fbe4b03c9a25efd0ba,Tostitos,,TOSTITOS,Cogs
5f9770bfbe37ce03d08a2d86,511111317081,Baking,BAKING,5f9770bfbe37ce03d08a2d83,test brand @1603760319788,,TEST BRANDCODE @1603760319788,Cogs
580e015be4b0f32b2de21385,511111501824,Condiments & Sauces,,559c2234e4b06aca36af13c6,Kraft BBQ Sauce,0.0,,Cogs
5f5900d4be37ce21f1287c11,511111516569,Baby,BABY,5f58fa84be37ce21f1287c0f,Gerber Baby Food,,GERBER BABY FOOD,Cogs
5a8c33f3e4b07f0a2dac8943,511111504139,Grocery,,5a734034e4b0d58f376be874,Pace,0.0,PACE,Cogs
5ab1589ae4b0915382df7621,511111204435,Canned Goods & Soups,,5a734034e4b0d58f376be874,Campbell's Slow Kettle,0.0,CAMPBELLS SLOW KETTLE ,Cogs
5afda22ee4b03bf01c2a2965,511111304494,Snacks,,5a734034e4b0d58f376be874,Archway,0.0,ARCHWAY,Cogs
588b9ff4e4b02187f85cdadb,511111901099,Condiments & Sauces,,559c2234e4b06aca36af13c6,Kraft Salad Dressing,0.0,,Cogs
5ec2dde7be37ce5234ec36bb,511111314653,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Bayer® Aspirin,0.0,BAYER® ASPIRIN,Cogs
5ff78071be37ce6a424ca0e9,511111818977,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793449,0.0,TEST BRANDCODE @1610055793449,Cogs
5ff78071be37ce6a424ca0e8,511111318965,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793411,0.0,TEST BRANDCODE @1610055793411,Cogs
5ff78071be37ce6a424ca0ea,511111018988,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793500,0.0,TEST BRANDCODE @1610055793500,Cogs
5ff78072be37ce6a424ca0ec,511111719007,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610055794196,0.0,TEST BRANDCODE @1610055794196,Cogs
5ff78071be37ce6a424ca0eb,511111518990,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793537,0.0,TEST BRANDCODE @1610055793537,Cogs
5ff789c5be37ce786ba0f6a3,511111219019,Baking,BAKING,5ff789c5be37ce786ba0f6a2,test brand @1610058181548,0.0,TEST BRANDCODE @1610058181549,Cogs
5ff77857be37ce58ce50083c,511111718918,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719944,0.0,TEST BRANDCODE @1610053719944,Cogs
5ff77858be37ce58ce50083d,511111918929,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719998,0.0,TEST BRANDCODE @1610053719998,Cogs
5ff78070be37ce6a424ca0e6,511111118954,Baking,BAKING,5ff78070be37ce6a424ca0e5,test brand @1610055792794,0.0,,Cogs
5ff77857be37ce58ce50083b,511111218906,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719869,0.0,TEST BRANDCODE @1610053719869,Cogs
5ff77859be37ce58ce500840,511111618942,Baking,BAKING,5ff77859be37ce58ce50083f,test brand @1610053721248,0.0,,Cogs
5ff77859be37ce58ce50083e,511111418931,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610053721033,0.0,TEST BRANDCODE @1610053721033,Cogs
5bd200c690fa074576779a16,511111004639,Personal Care,PERSONAL_CARE,550b2565e4b001d5e9e4146f,Depend,0.0,DEPEND,Cogs
5fdce9eabe37ce5fa8ba59db,511111318521,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1608313322283,0.0,TEST BRANDCODE @1608313322283,Cogs
5fdce9e9be37ce5fa8ba59da,511111118510,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321374,0.0,TEST BRANDCODE @1608313321374,Cogs
5fdce9e9be37ce5fa8ba59d7,511111518488,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321191,0.0,TEST BRANDCODE @1608313321191,Cogs
5fdce9e9be37ce5fa8ba59d9,511111618508,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321301,0.0,TEST BRANDCODE @1608313321301,Cogs
5fdce9e9be37ce5fa8ba59d8,511111018490,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321222,0.0,TEST BRANDCODE @1608313321222,Cogs
5daf35a8a60b87376833e35d,511111005933,Snacks,,5332f5f3e4b03c9a25efd0ae,Nature Valley™,,NATURE VALLEY,Cogs
5f4936ddbe37ce52f8314fdd,511111215981,Baking,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693767,,TEST BRANDCODE @1598633693767,Cogs
5f4936ddbe37ce52f8314fde,511111715993,Baking,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693791,,TEST BRANDCODE @1598633693791,Cogs
5fb6b82dbe37ce522e165cbc,511111117407,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Anzio ,0.0,ANZIO,Cogs
5d641306a3a018514994f427,511111705000,Magazines,,5d5d4fd16d5f3b23d1bc7905,Family Circle,,511111705000,Cogs
55b630f5e4b0d8e685c14222,511111002598,,,55b62995e4b0d8e685c14213,Diet Rite,,,Cogs
5db780a6a60b87376833e369,511111806172,Dairy,,559c2234e4b06aca36af13c6,Hershey's Whipped Topping,,HERSHEY'S WHIPPED TOPPING,Cogs
5f4936ddbe37ce52f8314fdb,511111515968,Baking,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693720,,TEST BRANDCODE @1598633693720,Cogs
5332f5f2e4b03c9a25efd0a9,511111804048,,,5332f5f2e4b03c9a25efd0aa,Eggo,,,Cpgs
5fb2852cbe37ce522e165cb2,511111617341,Baking,BAKING,5fb2852cbe37ce522e165cae,test brand @1605535020671,0.0,TEST BRANDCODE @1605535020671,Cogs
592486bee410d61fcea3d12e,511111200802,Dairy,,53e10d6368abd3c7065097cc,IMPERIAL,,IMPERIAL,Cogs
57c082a6e4b0718ff5fcb03b,511111502425,,,5332f7a7e4b03c9a25efd134,Modelo Especial,,,Cpgs
5da606ae1dda2c3e1416ae86,511111305637,Health & Wellness,,53e10d6368abd3c7065097cc,ALEVE® PM NIGHT TIME,,ALEVE PM NIGHT TIME,Cogs
5f99f71bbe37ce13da9eade7,511111117124,Baking,BAKING,5f99f71bbe37ce13da9eade6,test brand @1603925787294,,TEST BRANDCODE @1603925787294,Cogs
5a8c5e74e4b07f0a2dac8947,511111904229,Personal Care,,5332f5f6e4b03c9a25efd0b4,ApotheCARE Essentials,0.0,APOTHECARE ESSENTIALS,Cogs
57e5817ae4b0ac389136a30c,511111902256,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Henry's Hard Soda,0.0,HENRY WEINHARD'S,Cpgs
5ab15392e4b0915382df761d,511111204367,Canned Goods & Soups,,5a734034e4b0d58f376be874,Campbell's Chunky,0.0,CAMPBELLS CHUNKY ,Cogs
5e5ff265ee7f2d0b35b2a18f,511111914051,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAY® WOMENS,,ONE A DAY® WOMENS,Cogs
5f16f536be37ce2b30061e25,511111415060,Baking,BAKING,5f16f535be37ce2b30061e24,test brand @1595340085980,,TEST BRANDCODE @1595340085980,Cogs
5332fb83e4b03c9a25efd24a,511111502869,,,5332f5f2e4b03c9a25efd0aa,Town House,,,Cpgs
5ef38672be37ce02da95b72f,511111515036,Outdoor,OUTDOOR,5eebc5412455c97a877ef382,Kingsford Charcoal,,KINGSFORD,Cogs
5daf6baaa60b87376833e364,511111206101,Dairy,,5332f5f3e4b03c9a25efd0ae,Yoplait® Go-GURT®,,YOPLAIT GO-GURT,Cogs
5a4d1f06e4b0d5c3fd86b678,511111700531,Snacks,,5332f5fbe4b03c9a25efd0ba,FRITO-LAY,1.0,FRITO-LAY,Cogs
57ebc003e4b0ac389136a333,511111502142,Condiments & Sauces,,559c2234e4b06aca36af13c6,Grey Poupon,0.0,GREY POUPON,Cogs
5f441280be37ce5dbe9b7c80,511111915799,Baking,BAKING,5f441280be37ce5dbe9b7c7d,test brand @1598296704763,,TEST BRANDCODE @1598296704763,Cogs
5ec2dda8be37ce5234ec36ba,511111814641,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Berroca®,,BERROCA®,Cogs
58861c7f4e8d0d20bc42c4f9,511111301301,Beverages,,5332f5fbe4b03c9a25efd0ba,Propel,0.0,PROPEL,Cogs
58b59a68e4b0857c2ddb7257,511111700975,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Milwaukee's Best Ice,0.0,MILWAUKEE'S BEST,Cogs
5332f753e4b03c9a25efd10f,511111703778,,,5332f5ebe4b03c9a25efd0a8,NOS,,,Cpgs
5a4d250ce4b0d5c3fd86b67b,511111400486,Snacks,,5332f5fbe4b03c9a25efd0ba,SPITZ,,SPITZ,Cogs
5d9d0270a60b87376833e347,511111405535,Snacks,,5332f5fbe4b03c9a25efd0ba,IMAGINE,,IMAGINE,Cogs
5d658fd1a3a018514994f431,511111905196,,,53e10d6368abd3c7065097cc,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,,,Cogs
5f358338be37ce443bf9d55c,511111215332,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1597342520969,,TEST BRANDCODE @1597342520969,Cogs
58b599fee4b0857c2ddb7256,511111900986,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Steel Reserve Alloy Series,0.0,,Cogs
5a5d278de4b0db471c2d042f,511111800156,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Tusk & Grain,,TUSK & GRAIN,Cogs
5332f7eee4b03c9a25efd15e,511111103370,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Redd's Apple Ale,0.0,REDD'S ALE,Cogs
5afda18ee4b0c11cfecd49f5,511111104469,Snacks,,5a734034e4b0d58f376be874,Lance,0.0,LANCE,Cogs
5a8c363ce4b0ccf165fac9e7,511111104186,Grocery,,5a734034e4b0d58f376be874,Pacific Foods,0.0,PACIFIC FOODS,Cogs
5dd557081dda2c1971449a7a,511111606376,Dairy,,5332f5f3e4b03c9a25efd0ae,Yoplait® Dunkers,,YOPLAIT DUNKERS,Cogs
5332f774e4b03c9a25efd126,511111603641,,,5332f5f3e4b03c9a25efd0ae,Fiber One,,,Cpgs
5f4802bdbe37ce0c8303373f,511111415855,Baking,BAKING,5f4802bdbe37ce0c8303373c,test brand @1598554813705,,TEST BRANDCODE @1598554813705,Cogs
5a021703e4b00efe02b02a58,511111800590,Canned Goods & Soups,,5332f5f6e4b03c9a25efd0b4,LIPTON Soup,0.0,LIPTON Soup,Cogs
5dc2da1fa60b873d6b0666d3,511111406341,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Minions™ Cereal,,MINIONS CEREAL,Cogs
